(u'Texas, USA', '|', u'@foxandfriends @realDonaldTrump https://t.co/NCzM4HKiEi', 'Trump')
(u'Charlotte, NC', '|', u'@SmallBiz4Trump Oh I agree, but Comrade Sanders sounds pretty awful too.', 'Trump')
(u'Lake Junaluska, NC', '|', u'A good read. Rules are rules Trumpkins.  https://t.co/dkdSeqSDiO', 'Trump')
(u'South Lockport, NY', '|', u'If you like crooks lying,cheating,stealing,killing Americans,losing jobs,bad schools,infrastructure failing,vote for Cruz ,If not vote Trump', 'Trump')
(u'Fort Wayne, IN', '|', u'Can\'t even get his own family to vote for him! Haha "Umm I didn\'t register in time sorry!" \U0001f602\U0001f602 @realDonaldTrump  https://t.co/VbbcBzXPE4', 'Trump')
(u'Guilford, CT', '|', u"@DRJAMESCABOT @realDonaldTrump @myGianLuca @RealJamesWoods ..while at Ted Cruz's rally today.... https://t.co/5F5AuctjN8", 'Trump')
(u'Connecticut, USA', '|', u'FOR SECURITY FOR JOBS FOR YOUR FAMILIES VOTE TRUMP https://t.co/SCrtdAqMoj', 'Trump')
(u'Homeland Park, SC', '|', u'@Sanjay25_ @BonnieBengal @Juliann990 @CFluharty The Indiana GOPe is already selecting ANTI-TRUMP delegates. https://t.co/S517SCZILR', 'Trump')
(u'Atlanta, GA', '|', u"Donald Trump's Kids Never Bothered to Register to Vote for Him https://t.co/h0KVe4fGfc", 'Trump')
(u'Neenah, WI', '|', u"@zweaver1212 @TrumpOrWar We'll get it! Nobody wants Hillary!", 'Trump')
(u'Pennsylvania, USA', '|', u'Good morning dear friends we have a chance to change the Def-Conif Trump wins we all lose the rich will continue to grow fatter n we starve', 'Trump')
(u'Washington, DC', '|', u'Trump\'s wall idea? "Fanciful, naive &amp; reckless," aimed to excite his base, not tackle problems-like his campaign:  https://t.co/QzdIGLfLiQ', 'Trump')
(u'North Carolina, USA', '|', u'.@cologop .@tedcruz #NEVER TRUMP !  https://t.co/hxU5EBgeAg  via @YouTube #CruzSexScandal https://t.co/52nU8sNAfL', 'Trump')
(u'Pittsburgh, PA', '|', u'@_swifTcs best as food or best at being a fish? This is a very Trumpesque statement with no facts to back it up https://t.co/5cwDtzCLNB', 'Trump')
(u'Manhattan, NY', '|', u'@peddoc63 @RickCanton, They do comprehend, they just follow @realDonaldTrump blindly.', 'Trump')
(u'Chelmsford, MA', '|', u'@BostonMagazine @Bostonglobe @globeopinion @realdonaldtrump Tired of all Trumps whining... https://t.co/JsrUaSzGGh', 'Trump')
(u'Spring Lake, MI', '|', u'@ScottSaxman1 yes I see that more with the GOP ,Dem .more they play with TRUMP I small civil war 3 taking our voting rights from us.wrong', 'Trump')
(u'New York, USA', '|', u'donald trump comes to albany today  \U0001f52a\U0001f52b', 'Trump')
(u'Pennsylvania, USA', '|', u"I've made my decision have you? #NoTrumpnovote R U with me?", 'Trump')
(u'Illinois, USA', '|', u'And the massive global moves continues. Trump has warned us of many co leaving. It affects us all @realDonaldTrump  https://t.co/ITTLw49up8', 'Trump')
(u'West Virginia, USA', '|', u'Love trump watch Fox News 24/7  trump campaign infomercial all trump all the time the new trump network,formally FNC https://t.co/0SUm9UMXxo', 'Trump')
(u'Colorado Springs, CO', '|', u'@MariaBartiromo @lindseycbell @sandpcap @MorningsMaria @FoxBusiness @dagenmcdowell  Didnt Jebbie say Trump stole his tax plan but now it bad', 'Trump')
(u'Connecticut, USA', '|', u"HEY COLORADO YOU WERE JUST DUPED BY LIN' TED CRUZ VOTE TRUMP https://t.co/phIgBgiGOb", 'Trump')
(u'Daingerfield, TX', '|', u'@MWarriorEnt @PatDollard @marklevinshow @HillaryClinton neither is Trump.  There, feel better?', 'Trump')
(u'Lebanon, TN', '|', u"@BreitbartNews Boston Globe doesn't like Trump, that makes me like him more. I support Cruz but #anybodybutHillaryorBernie", 'Trump')
(u'Las Vegas, NV', '|', u'A portrait of Trump the donor: Free rounds of golf, but no personal cash https://t.co/jUcfOLivwU @720KDWN https://t.co/dBqGp1daaS', 'Trump')
(u'Mahwah, NJ', '|', u'@realDonaldTrump @foxandfriends That was great interview , we love you Trump.', 'Trump')
(u'Riverside, CA', '|', u'Attn: California 4 Trump https://t.co/auo1lCEfvE', 'Trump')
(u'Manhattan, NY', '|', u'@peddoc63 @RickCanton Make America great again @realDonaldTrump while I make my shirts, ties and scarves in #China', 'Trump')
(u'Plano, IL', '|', u'Trumps Aide predicts Trump to reach 1237 while Trump continues to complain about unfairness. #NeverTrump  https://t.co/PgnzDyJsLB', 'Trump')
(u'White Marsh, MD', '|', u"Can't wait I'm going!\nMARYLAND WOMEN LOVE @realDonaldTrump \nI hope i can meet him! https://t.co/Sm9ccvvBqo", 'Trump')
(u'Broomfield, CO', '|', u'@aarondelay @TubbsKOA @AprilZesbaugh As did I. I was a first-time caucus-goer, &amp; was elected there as a del. on explicit #NeverTrump pitch.', 'Trump')
(u'Georgia, USA', '|', u'Ivanka &amp; Eric have joined the #neverTrump voting force...though by their unpatriotic regard for the right to vote.   #UnAmerican #Losers', 'Trump')
(u'Texas, USA', '|', u"@SpeakerRyan two ways your going to screw it up, nominate someone that's not trump or Cruz or do amnesty", 'Trump')
(u'Independence, IA', '|', u'@NBCPolitics @meetthepress Cruz wins by stealing delegates  could never vote for cruz third party trump  Cruz would allow hillary to win', 'Trump')
(u'Plainfield, IL', '|', u'@foxandfriends AND FOR TRUMP TO ADMIRE PUTIN AND CALL THAT SICK SOB A GREAT LEADER IS WHAT I CALL TRUMP HAVING HIS HEAD UP HIS ASS!', 'Trump')
(u'Denver, CO', '|', u'@mitchellvii @wigitgetit @cologop @realDonaldTrump Truth. Tried to keep me off, claimed typo and blamed @GOPDenver for issue. A lie.', 'Trump')
(u'Hilliard, OH', '|', u'@cheaptrickone @realDonaldTrump @Trump_Loves_USA Thank Trump for shining like on Corrupt Primary System designed to keep OLD GUARD in Power!', 'Trump')
(u'Texas, USA', '|', u'@realDonaldTrump check this out, Cruz. Citizenship finally being challenged his not a US citizen https://t.co/HXVh61gEey', 'Trump')
(u'Bloomfield, NJ', '|', u'@realDonaldTrump @AnnesLimo @WVTTS1017 GET OUT THE VOTE NY! MAKE US PROUD! #RNC https://t.co/dBIZwU4wRw #StopTheSteal', 'Trump')
(u'West Virginia, USA', '|', u'It will be broadcast live and in its entirety by trump campaign network FNC https://t.co/3jEjySkh8q', 'Trump')
(u'Lititz, PA', '|', u'#my2wordnightmare president trump', 'Trump')
(u'Ludlow, MA', '|', u"@dansenor @NoahCRothman Trump's supporters are always talking about what a generous man he is and often site that story about the mortgage.", 'Trump')
(u'Denver, CO', '|', u"@thedude4242 @SenatorRonbo @sizzlesride @WayneDupreeShow They still aren't. #nevertrump people are not PRO-CRUZ or anti-Hillary.", 'Trump')
(u'Queens, NY', '|', u'@AmyMek @ChristiChat How many dollar$ did Trump actual contribute to the protest movement?', 'Trump')
(u'Oklahoma City, OK', '|', u'President Trump #My2WordNightmare', 'Trump')
(u'Michigan, USA', '|', u"@PatriotVote2016 @babysgramma What could b worse 4 the US than 8 years of BHO? Add 4 years with HRC. Cruz can't win the general, Trump can!", 'Trump')
(u'Columbus, GA', '|', u'All our Jobs  &amp; Industry were sold off to China "NAFTA."CONGRESS,"COUNTRY CLUB",r Using Us Americans to sell us out for Profit. VOTE TRUMP', 'Trump')
(u'Paradise, NV', '|', u'@Campaign_Trump @SheriffClarke https://t.co/mrxqyrFZBd', 'Trump')
(u'New York, USA', '|', u'@1tiffanyl @realDonaldTrump   FAMOUS PPLE R STARTING 2 SPEAK OUT WITH FOLLOWERS.IF THE RIGHT 1 WLD SPK IT WLD B GR8.THY WLD TRY2KILL THM THO', 'Trump')
(u'Alabama, USA', '|', u'@ElectTrump2016. Ty friend', 'Trump')
(u'Nevada, USA', '|', u'@DanScavino @P0TUSTrump @cologop https://t.co/XHuDVtVGDc', 'Trump')
(u'North Tonawanda, NY', '|', u'Is it "stealing" to follow the rules, work hard, &amp; execute strategy? Trump did not invest effort to secure delegates https://t.co/yXfaAirGam', 'Trump')
(u'San Diego, CA', '|', u'@mitchellvii l...Like those "million" postcards sent to the parking lot from that fraudulent Twitter account. \U0001f334\U0001f334\U0001f682\U0001f4a8\U0001f4a8\U0001f4a8\U0001f1f1\U0001f1f7\U0001f1f1\U0001f1f7\U0001f1f1\U0001f1f7 CA4 Trump', 'Trump')
(u'Paradise, NV', '|', u'@DebAlwaystrump https://t.co/yk280Mr5NW', 'Trump')
(u'Connecticut, USA', '|', u'AMERICA HOW CAN YOU STAND BY WHILE REPUBLICAN LEADERS PLOT AGAINST YOU VOTE TRUMP https://t.co/vZZCzsn26y', 'Trump')
(u'Lincoln Park, NY', '|', u"disgusting how @tedcruz sold out to the establishment to win the nomination over @realDonaldTrump. I can't vote for an antigay candidate", 'Trump')
(u'Hillside Lake, NY', '|', u'@realDonaldTrump @WVTTS1017 DAMN I MISSED IT. HOPE CAN SEE IT ON ANOTHER CHANNEL. I LOVE TRUMP TOO', 'Trump')
(u'Chicago, IL', '|', u"I re-watched Beyond Thunderdome, which qualifies me to be a legal scholar in Trump's America.", 'Trump')
(u'London, Ontario', '|', u"#DonaldTrump's kids didn't register in time to vote 4 daddy @buggs08 @lisabrandtcjbk waaah https://t.co/N40U55xwyl https://t.co/dtiw0Z7M3g", 'Trump')
(u'Georgia, USA', '|', u"@gntlman   He spent months legitimizing Trump, totally turned me off. Now there's more talk of Cruz/Trump partnership. Like your tweet.", 'Trump')
(u'South Lockport, NY', '|', u"It's Americans like Donald T Trump and us that believe in him, made the constitution of the US ! It's snake Ted Cruz who wants to Destroy it", 'Trump')
(u'Kentucky, USA', '|', u'#Trump in 2016 Temp:58.6\xb0F Wind:6.7mph Pressure: 30.03hpa Rising slowly Rain Today 0.00in.  Forecast: Fine weather', 'Trump')
(u'Boston, MA', '|', u'So... When did the @BostonGlobe become @TheOnion?  Not a Trump fan, but the @BostonGlobe should stick with news, not satire.', 'Trump')
(u'Coventry, RI', '|', u'@realDonaldTrump you a bitch !!!!', 'Trump')
(u'Buffalo, NY', '|', u'Trump Administration #My2WordNightmare', 'Trump')
(u'Virginia, USA', '|', u'#my2wordnightmare is Donald Trump.', 'Trump')
(u'Binghamton, NY', '|', u'@JordanBideaux #2kTRUMP', 'Trump')
(u'Bronx, NY', '|', u"@LindaSuhler @ChristiChat Donald Trump's motto: Say something often enough and people lacking reasoning power will believe it.", 'Trump')
(u'Bloomfield, NJ', '|', u'@realDonaldTrump @TimeHasCome1 @WayneDupreeShow @ThePatriot143 I am so confused with this- Colorado election laws- #TRUMP4POTUS', 'Trump')
(u'Paradise, NV', '|', u'@Genie115 @PlaysTrumpCard @tedcruz @DRJAMESCABOT https://t.co/rINuWozVH1', 'Trump')
(u'New York, USA', '|', u'@Campaign_Trump The war has been raging for decades. The enemy advances and we keep retreating and retreating; giving up more and more', 'Trump')
(u'Colorado Springs, CO', '|', u'@radiotalkermike so. The club is growing. #NeverTrump #NeverHillary - voting conservative means not voting for Trump https://t.co/gKzc3ZCE0l', 'Trump')
(u'Washington, DC', '|', u"@washingtonpost story re @realDonaldTrump stingy philanthropy confirms he's got deep pockets,short arms. How embarrassing must his taxes be?", 'Trump')
(u'West Goshen, PA', '|', u"Creepy Antichrist Trump doesn't seem to realize that he is being used by the RNC. He really believes their shit. https://t.co/jl1EPJYFDs", 'Trump')
(u'Manhattan, NY', '|', u"Sounds like the Trump family has a weak grasp on the electoral process, if we didn't already know! https://t.co/pUP9OElytL", 'Trump')
(u'Wisconsin, USA', '|', u"@GinaNel44605100 @BHammer2422 basically, that's how the Trump crowd appears. This guy is the poster child for Trump supporters. #nevertrump", 'Trump')
(u'Greensboro, NC', '|', u"All you trumpkins saying Ted is stealing delegates, why aren't you sticking up for Bernie? Clinton is robbing him blind, and he isn't crying", 'Trump')
(u'Illinois, USA', '|', u"@realDonaldTrump, it's been said that if you don't win anymore, it's bcause you have really stupid people in charge. https://t.co/wFDfJEcVuA", 'Trump')
(u'North Carolina, USA', '|', u'@rfairexperience @tlilje1 @stormi0308 @WDFx2EU @realDonaldTrump \nAll BLM r accomplishing is animosity racial bias; fix yourseleves first', 'Trump')
(u'Paradise, NV', '|', u'@Campaign_Trump @realDonaldTrump @AnnesLimo @WVTTS1017 https://t.co/iyPm5jBrwG', 'Trump')
(u'Kansas City, MO', '|', u"@realDonaldTrump Got to fight fire with fire, Mr. Trump. Get some boots on the ground  - We're all waiting to help", 'Trump')
(u'Hurst, TX', '|', u'That house in my neighborhood with Trump signs took them all down lmfao #thank #you', 'Trump')
(u'Indiana, USA', '|', u'#IndianaPrimary #IndianaforTrumpTrump #MakeASmartVote #VoteTrump #MakeAmericaGreatAgain #TrumpforPresident2016 https://t.co/UtJ9hWaQwj', 'Trump')
(u'Paradise, NV', '|', u'@londonderry54 @PlaysTrumpCard @JJDJ1187 @DRJAMESCABOT @tedcruz @heidiscruz https://t.co/D8BQATexRB', 'Trump')
(u'Washington, DC', '|', u'Meet the "Trump Bros" https://t.co/o8jVkFnJ8a  #veryinformative', 'Trump')
(u'Wilton, IA', '|', u'@realDonaldTrump @jenilynn1001 @TimeHasCome1 @WayneDupreeShow @ThePatriot143 \nLet it go, Trump. You got beat fair and square.', 'Trump')
(u'Birmingham, AL', '|', u'The WORD, WILL, COMMANDS, &amp; DIRECTIONS, OF GOD, is Higher, has Predesence, and is TRUMP OVER any others, in Green Pastures Ministries.', 'Trump')
(u'Alabama, USA', '|', u"@EWErickson @Talkmaster @resurgent guess u just proved #Trump2016 is the true outsider &amp;Cruz isn't-thx for ur confirmation-#Trump2016#MAGA!!", 'Trump')
(u'Brooklyn, NY', '|', u"@CapehartJ @joshtpm @TPM this is totally hilarious but I'm sure no one  is laughing in Trump camp!", 'Trump')
(u'Tennessee, USA', '|', u'@Campaign_Trump @DCClothesline hopes up, tired of these threats if their is something tell it otherwise shut up', 'Trump')
(u'Texas, USA', '|', u"#CIA Director #JohnBrennan: We Won't Waterboard Again..https://t.co/rH9NLkUfYJ\n\n#POTUS @realDonaldTrump, Fire Brennan!\n\n#IslamicTerrorism", 'Trump')
(u'Plano, IL', '|', u'#NeverTrump  https://t.co/6hMoFtoUib', 'Trump')
(u'Franklin, NC', '|', u"The people in the Trump Campaign. And those likely to support it, aren't big on details. LOL https://t.co/pXoBZR9CiT", 'Trump')
(u'Stow, OH', '|', u'@ABCPolitics @CapehartJ Why am I NOT surprised. Are they going 2 bitch moan piss holler whine and name call like Big Daddy Trump?', 'Trump')
(u'Wisconsin, USA', '|', u'Better late than never #nevertrump  https://t.co/OKpOC9OhnR', 'Trump')
(u'Virginia, USA', '|', u'@realDonaldTrump sometimes the crap you say is just plain ignorant! https://t.co/ecBOsnSt3p', 'Trump')
(u'Paradise, NV', '|', u'@john42p @PlaysTrumpCard @Campaign_Trump @tedcruz @DRJAMESCABOT https://t.co/TKojLOm9vG', 'Trump')
(u'Chesapeake, VA', '|', u'.@DebMeinhardt Deb, check https://t.co/lQqGx2vIvp or the Florida BOE to be sure you know whether they accept write-ins #TrumpTrain \U0001f682\U0001f1fa\U0001f1f8\U0001f1fa\U0001f1f8\U0001f1fa\U0001f1f8', 'Trump')
(u'West Haven, CT', '|', u"@MsTrumpMafia @UTHornsRawk Funny how...like I'm a clown, I amuse you ??", 'Trump')
(u'Columbus, OH', '|', u'The current State &amp; National GOP orgs. Have become like the DNC orgs in that they are crooked to the core. Get all ur family&amp; friends 4Trump', 'Trump')
(u'Pennsylvania, USA', '|', u'Someone in the #Trump campaign better explain to the delegates  by jumping to #Cruz puts  #Hilarity  in the White House with a liberal judge', 'Trump')
(u'Plano, IL', '|', u'#NeverTrump  https://t.co/KMH6JwCWZs', 'Trump')
(u'Milford, PA', '|', u"Can we agree that NY is a wasteland of banking corruption. They're following money over principle. No wonder Trump and Hillary lead the vote", 'Trump')
(u'Naperville, IL', '|', u'Trump all action, not just talk! https://t.co/ip4AG6pePY', 'Trump')
(u'South Carolina, USA', '|', u'#TraitorTrump hired RUSSIAN TROLLS to taunt rivals on social media... Donald Trump is a SHILL for Vladimir Putin! https://t.co/YbSY96NCtg', 'Trump')
(u'Wilton, IA', '|', u'#TrumpTrain got beat fair and square and is in over his head. https://t.co/iwb1lFQ2YO', 'Trump')
(u'Wisconsin, USA', '|', u'@FEDUPWITHLIBS @glennbeck @tedcruz the thing is, the will of the people is All of us. Not just Trump supporters #nevertrump', 'Trump')
(u'Minnesota, USA', '|', u'Nomination process undemocratic but has not changed since Trump started running https://t.co/AunACvs8vF', 'Trump')
(u'Ypsilanti, MI', '|', u'A LIST of #MIGOP Delegates (said to be supporting) #Trump, #Cruz and/or #Kasich posted here: https://t.co/nYvDzDsgfH #GOPPrimary', 'Trump')
(u'Des Moines, IA', '|', u'@dcexaminer hoping that means it is over for Trump!', 'Trump')
(u'Glen Ridge, NJ', '|', u'Good ad TBH. Plays perfectly. Just a taste of barrage against @realDonaldTrump if, God forbid, he gets the nom.  https://t.co/vzPPTfQr1T', 'Trump')
(u'Plano, IL', '|', u'#NeverTrump  https://t.co/VKRUKEwMfk', 'Trump')
(u'Oklahoma City, OK', '|', u'When there are riots on the streets of Cleveland it will be @realDonaldTrump fault for inciting them not the GOP for following the rules.', 'Trump')
(u'Toronto, Ontario', '|', u"@thehill Blaming Hilary  for Bill? You can tell he's not a Democrat anymore than Trump is.", 'Trump')
(u'Concord, NC', '|', u'@realDonaldTrump politicians in America need to be replaced by humble humans that truly care for their country and help us become Great', 'Trump')
(u'San Diego, CA', '|', u'Exactly I like closed dem primaries U want to jump over to go anti trump then change your party completely  https://t.co/uZHAFH3TDK', 'Trump')
